":START_ID",":END_ID",":TYPE","chain_id","relation_key","contextual_stage","position","mechanism"
"0184202c-6030-580b-9475-d3e8813a0a57","7584831b-f9a8-57db-8f12-78a58bea181a","HAS_NODE","0184202c-6030-580b-9475-d3e8813a0a57","industry_chain:photovoltaic_inverters|has_node|chain_node:v2_f699f941c1abe4ac9cd5f52483ec2b23280c7723","upstream","1","冻结链scope界定“从功率半导体、磁性元件、电容和控制芯片到逆变器制造、认证、系统集成与运维”，并完成节点边界及直接经济作用复核；光伏逆变器磁性元件是该选定路线的核心可观测经济单元。"
"0184202c-6030-580b-9475-d3e8813a0a57","814d0b29-a1a7-530d-870e-492feef80537","HAS_NODE","0184202c-6030-580b-9475-d3e8813a0a57","industry_chain:photovoltaic_inverters|has_node|chain_node:v2_489d872d4b732b94a168d7453ef81f1b2a3d3465","upstream","1","冻结链scope界定“从功率半导体、磁性元件、电容和控制芯片到逆变器制造、认证、系统集成与运维”，并完成节点边界及直接经济作用复核；光伏逆变器直流母线电容是该选定路线的核心可观测经济单元。"
"0184202c-6030-580b-9475-d3e8813a0a57","91e2534d-1b9f-55e7-a103-894c375f85be","HAS_NODE","0184202c-6030-580b-9475-d3e8813a0a57","industry_chain:photovoltaic_inverters|has_node|chain_node:v2_9cf76c0803e5a8ad517b08b3e4148b86e216b0a6","upstream","1","冻结链scope界定“从功率半导体、磁性元件、电容和控制芯片到逆变器制造、认证、系统集成与运维”，并完成节点边界及直接经济作用复核；光伏逆变器控制电路是该选定路线的核心可观测经济单元。"
"0184202c-6030-580b-9475-d3e8813a0a57","d3561638-9368-5804-9251-8b1f92ee5519","HAS_NODE","0184202c-6030-580b-9475-d3e8813a0a57","industry_chain:photovoltaic_inverters|has_node|chain_node:v2_4493d0720b57ee22ce9f850d1f8eb8eab75385b8","downstream","3","冻结链scope界定“从功率半导体、磁性元件、电容和控制芯片到逆变器制造、认证、系统集成与运维”，并完成节点边界及直接经济作用复核；光伏逆变器是该选定路线的核心可观测经济单元。"
"0184202c-6030-580b-9475-d3e8813a0a57","d6ff498b-96ba-5a4d-abf4-db72e8fdae0b","HAS_NODE","0184202c-6030-580b-9475-d3e8813a0a57","industry_chain:photovoltaic_inverters|has_node|chain_node:v2_e4a7d798badba9bfe2b0ab9a843cf5e9fc9f05ab","upstream","1","冻结链scope界定“从功率半导体、磁性元件、电容和控制芯片到逆变器制造、认证、系统集成与运维”，并完成节点边界及直接经济作用复核；光伏逆变器功率半导体模块是该选定路线的核心可观测经济单元。"
"0184202c-6030-580b-9475-d3e8813a0a57","28558bcc-cc10-544e-81de-2e77479c9176","MAPPED_TO_CONCEPT","0184202c-6030-580b-9475-d3e8813a0a57","industry_chain:photovoltaic_inverters|mapped_to_concept|concept:master_v1_ba36c57084878931","","","经逐条专家复核，产业链目标产出“将光伏直流电转换并接入电网或负载的逆变设备”、范围“从功率半导体、磁性元件、电容和控制芯片到逆变器制造、认证、系统集成与运维”及路线/用途“组串式、集中式与微型逆变器”与概念“绿色电力”的定义“围绕可再生能源及其他非化石能源发电、绿证和绿色电力交易形成的投研主题。”形成实质覆盖；关系不是由名称共现或发现种子自动晋级。"
"0184202c-6030-580b-9475-d3e8813a0a57","58ed972a-720e-5801-a5ac-f9beec751520","MAPPED_TO_CONCEPT","0184202c-6030-580b-9475-d3e8813a0a57","industry_chain:photovoltaic_inverters|mapped_to_concept|concept:master_v1_59c8e5090939c646","","","经逐条专家复核，产业链目标产出“将光伏直流电转换并接入电网或负载的逆变设备”、范围“从功率半导体、磁性元件、电容和控制芯片到逆变器制造、认证、系统集成与运维”及路线/用途“组串式、集中式与微型逆变器”与概念“光伏”的定义“围绕光伏技术路线、关键能力及其上下游应用形成的跨行业投研概念。”形成实质覆盖；关系不是由名称共现或发现种子自动晋级。"
"0184202c-6030-580b-9475-d3e8813a0a57","62cfd327-6ea3-5cf7-af94-a5cade025030","MAPPED_TO_CONCEPT","0184202c-6030-580b-9475-d3e8813a0a57","industry_chain:photovoltaic_inverters|mapped_to_concept|concept:master_v1_7e329a4f305d89d2","","","经逐条专家复核，产业链目标产出“将光伏直流电转换并接入电网或负载的逆变设备”、范围“从功率半导体、磁性元件、电容和控制芯片到逆变器制造、认证、系统集成与运维”及路线/用途“组串式、集中式与微型逆变器”与概念“新能源产业”的定义“围绕新能源产业政策目标、实施工具和受影响产业形成的跨行业投研概念。”形成实质覆盖；关系不是由名称共现或发现种子自动晋级。"
"0184202c-6030-580b-9475-d3e8813a0a57","dd64a6d4-413e-58e2-8d46-0f7201c045a4","MAPPED_TO_CONCEPT","0184202c-6030-580b-9475-d3e8813a0a57","industry_chain:photovoltaic_inverters|mapped_to_concept|concept:master_v1_a4edddf76df35592","","","经逐条专家复核，产业链目标产出“将光伏直流电转换并接入电网或负载的逆变设备”、范围“从功率半导体、磁性元件、电容和控制芯片到逆变器制造、认证、系统集成与运维”及路线/用途“组串式、集中式与微型逆变器”与概念“华为数字能源生态”的定义“围绕华为数字能源生态企业或品牌生态、供应链和合作伙伴形成的投研概念，不表示该公司主体身份。”形成实质覆盖；关系不是由名称共现或发现种子自动晋级。"
"0184202c-6030-580b-9475-d3e8813a0a57","f3f39f4b-2347-5550-b8ee-de2c28007114","MAPPED_TO_INDUSTRY","0184202c-6030-580b-9475-d3e8813a0a57","industry_chain:photovoltaic_inverters|mapped_to_industry|industry:sw:workbook_snapshot_v1:630503","","","该行业因子直接发现本链，产业链目标产出“将光伏直流电转换并接入电网或负载的逆变设备”及范围“从功率半导体、磁性元件、电容和控制芯片到逆变器制造、认证、系统集成与运维”与“逆变器”行业形成实质覆盖；不是仅凭名称共现建立的关系。"
"01d3d751-869c-5962-9dd2-ecdd4a2ef6da","b46ee108-3068-54b9-bf68-c1334ced355b","INPUT_TO","e11607af-226c-57c4-a17e-ba97843daaac","industry_chain:web_portal_services|chain_node:v2_d51b1e27d51e09c8fcc48c74f6c8976ffe0f6fd9|input_to|chain_node:v1_e596e2fb85d83be655030d273f59fb086fd28377","","","门户采编服务以材料、产品、数据或专业服务形式直接进入门户网站服务的生产或运营；本边不跨越另一独立中间产品。"
"01f0a133-2024-5d59-9d5b-8bb6da28b626","501fb42f-131f-54d7-afc5-a6f558dbc538","IS_COMPONENT_OF","f0631dbb-7a22-5aea-bc28-b2a085aba8e5","industry_chain:maglev_transport_systems|chain_node:v2_9d67964835ee22119d3f15e5feea8bb431d96c2b|is_component_of|chain_node:v2_2653a30ef06341921d3222077a1b54398ca1cb03","","","磁悬浮直线电机在磁悬浮交通系统中保留可识别功能、实物、软件或验收边界，是其直接部件或系统组成。"
"021c8727-c279-58db-9639-c6761172b44f","7a47c4ab-3ad3-5a00-ab46-412ecedd6a8a","HAS_NODE","021c8727-c279-58db-9639-c6761172b44f","industry_chain:lithium_resources|has_node|chain_node:v2_aba9853d31e96fa5cd3d2577c7fbd0010a6b57ab","upstream","1","冻结链scope列出“锂矿采选”，并完成节点边界及直接经济作用复核；锂辉石精矿是该选定路线的核心可观测经济单元。"
"021c8727-c279-58db-9639-c6761172b44f","ad7e8399-112c-5ee3-8068-4a882efa021b","HAS_NODE","021c8727-c279-58db-9639-c6761172b44f","industry_chain:lithium_resources|has_node|chain_node:v2_5adcd7f955d63bd15ce20689235c3c90805dcc15","midstream","2","冻结链scope列出“锂冶炼”，并完成节点边界及直接经济作用复核；电池级锂盐生产服务是该选定路线的核心可观测经济单元。"
"021c8727-c279-58db-9639-c6761172b44f","b5ca283f-b951-5ff7-9031-708fb314a080","HAS_NODE","021c8727-c279-58db-9639-c6761172b44f","industry_chain:lithium_resources|has_node|chain_node:v2_da1c815bb6b6da81b6bfa43589c97faeb0ea663b","upstream","1","冻结链scope列出“回收”，并完成节点边界及直接经济作用复核；再生含锂原料是该选定路线的核心可观测经济单元。"
"021c8727-c279-58db-9639-c6761172b44f","d9178756-d64b-5d5c-bbf9-a75feda5aad7","HAS_NODE","021c8727-c279-58db-9639-c6761172b44f","industry_chain:lithium_resources|has_node|chain_node:v2_43b093ea4e962b0721f50650930dc45b8cae45a3","downstream","3","冻结链target_output列出“锂盐原料”，并完成节点边界及直接经济作用复核；电池级锂盐是该选定路线的核心可观测经济单元。"
"021c8727-c279-58db-9639-c6761172b44f","f980adfb-0c16-58e5-a988-375d8453a701","HAS_NODE","021c8727-c279-58db-9639-c6761172b44f","industry_chain:lithium_resources|has_node|chain_node:v2_0243ad87edc3af6650d845bbef518b7e1d0a0b9c","upstream","1","冻结链scope列出“盐湖卤水提取”，并完成节点边界及直接经济作用复核；盐湖锂浓缩卤水是该选定路线的核心可观测经济单元。"
"021c8727-c279-58db-9639-c6761172b44f","3bb8f8f6-21d2-5fb3-ae71-8c9a9ababd51","MAPPED_TO_INDUSTRY","021c8727-c279-58db-9639-c6761172b44f","industry_chain:lithium_resources|mapped_to_industry|industry:sw:workbook_snapshot_v1:240603","","","该行业因子直接发现本链，产业链目标产出“从矿石、盐湖或回收资源获得锂精矿和锂盐原料”及范围“从勘探矿权、锂矿采选、盐湖卤水提取和回收到碳酸锂或氢氧化锂冶炼、贸易与材料应用”与“锂”行业形成实质覆盖；不是仅凭名称共现建立的关系。"
"023849b3-f65f-5814-ba7c-bb720bd25992","a7866718-c833-54e9-adea-2b3eb2116428","INPUT_TO","8ee0dfa4-ea5b-5bf3-b5d4-7c6967587e22","industry_chain:graphite_electrodes|chain_node:v1_bf7b91bf20462497f39dcb77956c6ef0d80685c4|input_to|chain_node:v2_75c693b221bf0fcc015a08f189db6215c37227c1","","","石墨电极以材料、产品、数据或专业服务形式直接进入电弧炉炼钢的生产或运营；本边不跨越另一独立中间产品。"
"02447e28-2b81-55be-b1e3-959b455c0dd0","cccf76ef-3681-5630-8f3d-efe678449d3e","INPUT_TO","94caec48-e8f7-5a67-95da-664376963123","industry_chain:sugar_substitute_ingredients|chain_node:v2_de350e47b1d35bafaa83d68e1d32e14594d594ef|input_to|chain_node:v2_6d28f9e513601067f7ce5a9ecdcaa5044a31f6ba","","","赤藓糖醇生产菌种以可采购材料、产品、数据、权利或专业服务形态直接进入赤藓糖醇发酵服务的生产或运营，本边不跨越另一独立中间经济单元。"
"025ae2bc-4467-5ff2-aef0-809af9417543","1480e41d-3bd8-5ec6-91bd-6d5496abf6e9","IS_SUBCATEGORY_OF","","industry:sw:workbook_snapshot_v1:350106|is_subcategory_of|industry:sw:workbook_snapshot_v1:350100","","","Authoritative Industry classification hierarchy"
"026430ba-38ca-5c41-8b38-6d42e79fb071","b8b17ccd-7f6d-58e3-a049-435982eab1e9","INPUT_TO","61c50e09-80b0-518e-ac88-7373d1f3ffe4","industry_chain:real_estate_rental_brokerage_services|chain_node:v2_fbedbb5732b8640138c0f773a07236daef66c7ae|input_to|chain_node:v1_3fbb2697d5147ff13bb68517264f2d7496cc4f7e","","","房屋租赁签约协助服务以材料、产品、数据或专业服务形式直接进入房产租赁经纪的生产或运营；本边不跨越另一独立中间产品。"
"02887ed5-c1c0-5c7f-b930-563844c9f10d","74946d08-9095-5ec0-a111-9816f0c8d93d","IS_COMPONENT_OF","558746e4-e497-59b6-a597-211a7f963381","industry_chain:ultra_supercritical_coal_power_systems|chain_node:v2_2b085e8d9c38367993f84cd57b8e2ddffae84e22|is_component_of|chain_node:v2_3ac7310faadeca7e079ce14f0005de4bd3b71cfd","","","超超临界锅炉在超超临界燃煤发电机组中保留可识别功能、实物、软件或验收边界，是其直接部件或系统组成。"
"029ea129-4fe9-5eae-8932-f4892fd29732","e33ba8b5-cd60-5b69-854a-a67ef6b1fef8","IS_SUBCATEGORY_OF","","industry:sw:workbook_snapshot_v1:340803|is_subcategory_of|industry:sw:workbook_snapshot_v1:340800","","","Authoritative Industry classification hierarchy"
"02ac1ea5-6409-5273-b6fc-668b0c26d2a9","88c89946-11bd-58e0-8ad0-3ad87e5c3d72","IS_SUBCATEGORY_OF","","chain_node_relation:ea917b0f-a02c-59a5-bf73-6644f603fd74","","","“粮油加工”的全部稳定语义实例均落入“食品加工”的冻结类别边界，关系方向为子类到父类。"
"02c78309-4413-5d8f-a46b-c81c9f6b013b","2b979408-c32c-5e10-8f64-9a1fabeabccc","HAS_NODE","02c78309-4413-5d8f-a46b-c81c9f6b013b","industry_chain:fashion_jewelry|has_node|chain_node:v2_a41e2819f57a245bf3b1c869a549c5f407fb539c","upstream","1","冻结链scope列出“合金、树脂、玻璃和人造宝石”，并经节点边界及一手来源逐项复核；非贵金属饰品材料是本链核心经济单元，旧扩展提示未作为证据。"
"02c78309-4413-5d8f-a46b-c81c9f6b013b","779b6fa9-0053-56df-bb17-434548ca3713","HAS_NODE","02c78309-4413-5d8f-a46b-c81c9f6b013b","industry_chain:fashion_jewelry|has_node|chain_node:v1_91b17df91a3c79418046da954c0433d59dba9c98","downstream","4","冻结链scope列出“零售”，并经节点边界及一手来源逐项复核；专业连锁零售渠道是本链核心经济单元，旧扩展提示未作为证据。"
"02c78309-4413-5d8f-a46b-c81c9f6b013b","9c37ac5b-f63c-5620-bd3b-a27b6e30126e","HAS_NODE","02c78309-4413-5d8f-a46b-c81c9f6b013b","industry_chain:fashion_jewelry|has_node|chain_node:v2_7df3f94243743ed7ea0772b050d903db6376bb98","midstream","2","冻结链scope列出“铸造加工”，并经节点边界及一手来源逐项复核；饰品制造服务是本链核心经济单元，旧扩展提示未作为证据。"
"02c78309-4413-5d8f-a46b-c81c9f6b013b","c85a297b-bae4-5967-8adc-c74fe471dab3","HAS_NODE","02c78309-4413-5d8f-a46b-c81c9f6b013b","industry_chain:fashion_jewelry|has_node|chain_node:v1_2074803effdde8806429fc2fbf4909ab4bfe4095","downstream","3","冻结链target_output列出“非贵金属时尚饰品”，并经节点边界及一手来源逐项复核；饰品是本链核心经济单元，旧扩展提示未作为证据。"
"02c78309-4413-5d8f-a46b-c81c9f6b013b","bc9ca248-cbcf-5b80-8daa-f36927849a8f","MAPPED_TO_INDUSTRY","02c78309-4413-5d8f-a46b-c81c9f6b013b","industry_chain:fashion_jewelry|mapped_to_industry|industry:sw:workbook_snapshot_v1:350303","","","链定义与行业规范名称形成精确语义对应，产业链目标产出“面向大众消费的非贵金属时尚饰品”及范围“从合金、树脂、玻璃和人造宝石到设计、铸造加工、表面处理、品牌与零售”与“其他饰品”行业形成实质覆盖；不是仅凭名称共现建立的关系。"
"02db8efa-8159-5a52-8dee-3bf43aaad377","2f175c24-7d39-5e9b-96d9-96d70bca64a0","DEPENDS_ON","03734e9f-cdf2-5857-9aab-152ad388cc17","industry_chain:public_ev_charging_operations|chain_node:v2_45ed992b0dd9caec288adac8a9e5c3cfba451ea8|depends_on|chain_node:v2_1f15cd9a41aff61901566541670c45d18dc63c7f","","","公共充电运营服务的形成或持续交付以充电运营平台作为必要资产、基础设施、软件、许可或专业服务前提；后者不成为其物料组成。"
"02db8efa-8159-5a52-8dee-3bf43aaad377","802d10e6-5ecf-5ce8-8394-3293c7a9f473","DEPENDS_ON","03734e9f-cdf2-5857-9aab-152ad388cc17","industry_chain:public_ev_charging_operations|chain_node:v2_45ed992b0dd9caec288adac8a9e5c3cfba451ea8|depends_on|chain_node:v2_b893a35939802e12c3cd5c90cb9ff9e58f7b817d","","","公共充电运营服务的形成或持续交付以公共充电场站基础设施作为必要资产、基础设施、软件、许可或专业服务前提；后者不成为其物料组成。"
"02db8efa-8159-5a52-8dee-3bf43aaad377","ed0b48ed-ef4e-590c-bbc7-56e15fc8322b","DEPENDS_ON","03734e9f-cdf2-5857-9aab-152ad388cc17","industry_chain:public_ev_charging_operations|chain_node:v2_45ed992b0dd9caec288adac8a9e5c3cfba451ea8|depends_on|chain_node:v2_79e6abf788cb6c26200346a395a9d579fb91133b","","","公共充电运营服务的形成或持续交付以充电桩运维服务作为必要资产、基础设施、软件、许可或专业服务前提；后者不成为其物料组成。"
"02e6a11b-8c8f-5d08-b690-d36eedc84bc7","5e27d566-5895-56e6-929c-896d4dfa838c","HAS_NODE","02e6a11b-8c8f-5d08-b690-d36eedc84bc7","industry_chain:bathroom_fixture_products|has_node|chain_node:v2_177fabc5e80d62bdc2b8079aae82ac163514c278","downstream","3","冻结链scope明确列出“经销与安装”；经边界复核，卫浴安装服务是本链核心经济单元，且不是由旧扩展提示自动晋级。"
